country|year|pib|life_expect|murderers|population
Madagascar|2063||73.3||67100000
Madagascar|2064||73.4||68100000
Madagascar|2065||73.5||69100000
Madagascar|2066||73.7||70100000
Madagascar|2067||73.8||71100000
Madagascar|2068||74.0||72100000
Madagascar|2069||74.1||73000000
Madagascar|2070||74.3||74000000
Madagascar|2071||74.4||75000000
Madagascar|2072||74.6||76000000
Madagascar|2073||74.7||77000000
Madagascar|2074||74.9||77900000
Madagascar|2075||75.0||78900000
Madagascar|2076||75.2||79900000
Madagascar|2077||75.3||80800000
Madagascar|2078||75.5||81700000
Madagascar|2079||75.6||82700000
Madagascar|2080||75.7||83600000
Madagascar|2081||75.9||84500000
Madagascar|2082||76.0||85400000
Madagascar|2083||76.2||86300000
Madagascar|2084||76.3||87200000
Madagascar|2085||76.5||88100000
Madagascar|2086||76.6||89000000
Madagascar|2087||76.7||89800000
Madagascar|2088||76.9||90700000
Madagascar|2089||77.0||91500000
Madagascar|2090||77.2||92300000
Madagascar|2091||77.3||93200000
Madagascar|2092||77.5||94000000
Madagascar|2093||77.6||94800000
Madagascar|2094||77.7||95500000
Madagascar|2095||77.9||96300000
Madagascar|2096||78.0||97100000
Madagascar|2097||78.1||97800000
Madagascar|2098||78.3||98500000
Madagascar|2099||78.4||99300000
Madagascar|2100||78.5||100000000
Malawi|1800|350|30.3||737000
Malawi|1801|350|30.3||753000
Malawi|1802|350|30.3||769000
Malawi|1803|350|30.3||786000
Malawi|1804|350|30.3||803000
Malawi|1805|350|30.3||820000
Malawi|1806|350|30.3||838000
Malawi|1807|350|30.3||856000
Malawi|1808|350|30.3||875000
Malawi|1809|350|30.3||894000
Malawi|1810|350|30.3||914000
Malawi|1811|350|30.3||934000
Malawi|1812|351|30.3||954000
Malawi|1813|351|30.3||975000
Malawi|1814|351|30.3||996000
Malawi|1815|351|30.3||1020000
Malawi|1816|351|30.3||1040000
Malawi|1817|351|30.3||1060000
Malawi|1818|351|30.3||1080000
Malawi|1819|351|30.3||1110000
Malawi|1820|351|30.3||1130000
Malawi|1821|351|30.3||1160000
Malawi|1822|351|30.3||1180000
Malawi|1823|351|30.3||1210000
Malawi|1824|351|30.3||1230000
Malawi|1825|351|30.3||1260000
Malawi|1826|351|30.3||1290000
Malawi|1827|351|30.3||1320000
Malawi|1828|351|30.3||1340000
Malawi|1829|351|30.3||1370000
Malawi|1830|351|30.3||1400000
Malawi|1831|352|30.3||1430000
Malawi|1832|352|30.3||1460000
Malawi|1833|352|30.3||1500000
Malawi|1834|352|30.3||1530000
Malawi|1835|352|30.3||1560000
Malawi|1836|352|30.3||1600000
Malawi|1837|352|30.3||1630000
Malawi|1838|352|30.3||1670000
Malawi|1839|352|30.3||1700000
Malawi|1840|352|30.3||1740000
Malawi|1841|352|30.3||1780000
Malawi|1842|352|30.3||1820000
Malawi|1843|352|30.3||1850000
Malawi|1844|352|30.3||1890000
Malawi|1845|352|30.3||1940000
Malawi|1846|352|30.3||1980000
Malawi|1847|352|30.3||2020000
Malawi|1848|352|30.3||2060000
Malawi|1849|352|30.3||2100000
Malawi|1850|353|30.3||2130000
Malawi|1851|353|30.3||2140000
Malawi|1852|353|30.3||2150000
Malawi|1853|353|30.3||2150000
Malawi|1854|353|30.3||2150000
Malawi|1855|353|30.3||2150000
Malawi|1856|353|30.3||2150000
Malawi|1857|353|30.3||2150000
Malawi|1858|353|30.3||2150000
Malawi|1859|353|30.3||2150000
Malawi|1860|353|30.3||2150000
Malawi|1861|353|30.3||2150000
Malawi|1862|353|30.3||2150000
Malawi|1863|353|30.3||2150000
Malawi|1864|353|30.3||2150000
Malawi|1865|353|30.3||2140000
Malawi|1866|353|30.3||2140000
Malawi|1867|353|30.3||2140000
Malawi|1868|353|30.3||2140000
Malawi|1869|354|30.3||2140000
Malawi|1870|354|30.3||2140000
Malawi|1871|354|30.3||2130000
Malawi|1872|354|30.3||2130000
Malawi|1873|354|30.4||2130000
Malawi|1874|354|30.4||2130000
Malawi|1875|354|30.4||2120000
Malawi|1876|354|30.4||2120000
Malawi|1877|354|30.4||2120000
Malawi|1878|354|30.5||2120000
Malawi|1879|354|30.5||2120000
Malawi|1880|354|30.5||2120000
Malawi|1881|354|30.5||2120000
Malawi|1882|354|30.6||2120000
Malawi|1883|354|30.6||2120000
Malawi|1884|354|30.6||2130000
Malawi|1885|354|30.6||2130000
Malawi|1886|354|30.6||2140000
Malawi|1887|354|30.6||2140000
Malawi|1888|355|30.7||2140000
Malawi|1889|355|30.7||2150000
Malawi|1890|355|30.7||2140000
Malawi|1891|355|30.7||2140000
Malawi|1892|355|30.8||2140000
Malawi|1893|355|30.8||2130000
Malawi|1894|355|30.8||2120000
Malawi|1895|355|30.8||2110000
Malawi|1896|355|30.8||2100000
Malawi|1897|355|30.9||2100000
Malawi|1898|355|30.9||2090000
Malawi|1899|355|30.9||2080000
Malawi|1900|355|30.9||2070000
Malawi|1901|355|30.9||2060000
Malawi|1902|355|31.0||2040000
Malawi|1903|355|31.0||2030000
Malawi|1904|355|31.0||2010000
Malawi|1905|355|31.0||2000000
Malawi|1906|355|31.0||1980000
Malawi|1907|356|31.1||1970000
Malawi|1908|356|31.1||1950000
Malawi|1909|356|31.1||1940000
Malawi|1910|356|31.1||1930000
Malawi|1911|356|31.1||1920000
Malawi|1912|356|31.2||1910000
Malawi|1913|356|31.2||1900000
Malawi|1914|356|31.2||1890000
Malawi|1915|356|31.2||1890000
Malawi|1916|356|31.3||1880000
Malawi|1917|356|31.3||1870000
Malawi|1918|356|12.1||1860000
Malawi|1919|356|31.3||1860000
Malawi|1920|356|31.3||1870000
Malawi|1921|360|31.4||1880000
Malawi|1922|364|31.4||1910000
Malawi|1923|367|31.4||1930000
Malawi|1924|371|31.4||1960000
Malawi|1925|374|31.4||1990000
Malawi|1926|378|31.4||2020000
Malawi|1927|382|31.5||2050000
Malawi|1928|386|31.5||2080000
Malawi|1929|390|31.5||2110000
Malawi|1930|394|31.5||2150000
Malawi|1931|398|31.6||2180000
Malawi|1932|401|31.6||2210000
Malawi|1933|405|31.6||2240000
Malawi|1934|409|31.6||2270000
Malawi|1935|413|31.6||2300000
Malawi|1936|417|31.7||2330000
Malawi|1937|421|31.7||2370000
Malawi|1938|424|31.7||2400000
Malawi|1939|428|31.7||2440000
Malawi|1940|433|31.7||2470000
Malawi|1941|437|31.8||2510000
Malawi|1942|441|31.8||2560000
Malawi|1943|445|31.8||2600000
Malawi|1944|448|31.8||2650000
Malawi|1945|453|31.9||2700000
Malawi|1946|457|33.1||2750000
Malawi|1947|461|34.3||2800000
Malawi|1948|465|35.5||2850000
Malawi|1949|469|36.8||2900000
Malawi|1950|473|38.0||2950000
Malawi|1951|484|38.1||3010000
Malawi|1952|495|38.3||3070000
Malawi|1953|506|38.4||3140000
Malawi|1954|517|38.6||3200000
Malawi|1955|516|38.9||3270000
Malawi|1956|548|39.1||3340000
Malawi|1957|558|39.4||3420000
Malawi|1958|566|39.6||3490000
Malawi|1959|573|39.9||3580000
Malawi|1960|575|40.2||3660000
Malawi|1961|589|40.4||3750000
Malawi|1962|572|40.7||3840000
Malawi|1963|546|40.9||3930000
Malawi|1964|519|41.2||4030000
Malawi|1965|574|41.4||4130000
Malawi|1966|616|41.7||4240000
Malawi|1967|656|42.1||4350000
Malawi|1968|629|42.5||4460000
Malawi|1969|650|42.9||4580000
Malawi|1970|642|43.4||4700000
Malawi|1971|713|44.0||4830000
Malawi|1972|763|44.6||4960000
Malawi|1973|803|45.2||5090000
Malawi|1974|830|45.8||5240000
Malawi|1975|833|46.3||5380000
Malawi|1976|839|46.8||5550000
Malawi|1977|854|47.3||5720000
Malawi|1978|902|47.9||5900000
Malawi|1979|913|48.7||6080000
Malawi|1980|889|49.3||6250000
Malawi|1981|816|49.5||6410000
Malawi|1982|797|49.8||6570000
Malawi|1983|803|49.9||6740000
Malawi|1984|812|50.0||6960000
Malawi|1985|847|50.0||7270000
Malawi|1986|818|49.7||7670000
Malawi|1987|791|49.5||8140000
Malawi|1988|759|49.2||8640000
Malawi|1989|752|48.8||9080000
Malawi|1990|747|48.6|222.0|9400000
Malawi|1991|795|48.1|225.0|9600000
Malawi|1992|731|47.5|234.0|9690000
Malawi|1993|799|46.8|238.0|9710000
Malawi|1994|715|46.1|250.0|9750000
Malawi|1995|826|45.6|256.0|9840000
Malawi|1996|871|45.1|267.0|10000000
Malawi|1997|883|44.7|277.0|10300000
Malawi|1998|892|44.4|287.0|10600000
Malawi|1999|894|44.3|305.0|10900000
Malawi|2000|884|44.6|321.0|11100000
Malawi|2001|819|44.9|327.0|11400000
Malawi|2002|813|45.3|335.0|11700000
Malawi|2003|839|46.0|354.0|12000000
Malawi|2004|862|46.7|375.0|12300000
Malawi|2005|868|47.5|388.0|12600000
Malawi|2006|884|48.5|405.0|13000000
Malawi|2007|942|49.7|417.0|13300000
Malawi|2008|986|51.1|428.0|13700000
Malawi|2009|1040|52.5|435.0|14100000
Malawi|2010|1080|54.2|443.0|14500000
Malawi|2011|1100|56.1|443.0|15000000
Malawi|2012|1090|58.0|439.0|15400000
Malawi|2013|1110|59.6|430.0|15800000
Malawi|2014|1140|60.9|423.0|16300000
Malawi|2015|1140|61.7|421.0|16700000
Malawi|2016|1140|62.4|420.0|17200000
Malawi|2017|1150|63.2||17700000
Malawi|2018|1160|63.7||18100000
Malawi|2019|1180|64.2||18600000
Malawi|2020|1210|64.6||19100000
Malawi|2021|1240|65.0||19600000
Malawi|2022|1280|65.4||20200000
Malawi|2023|1320|65.8||20700000
Malawi|2024|1370|66.2||21300000
Malawi|2025|1410|66.5||21900000
Malawi|2026|1460|66.9||22400000
Malawi|2027|1500|67.3||23000000
Malawi|2028|1550|67.6||23600000
Malawi|2029|1590|68.0||24200000
Malawi|2030|1620|68.3||24800000
Malawi|2031|1660|68.6||25500000
Malawi|2032|1700|68.9||26100000
Malawi|2033|1730|69.2||26700000
Malawi|2034|1770|69.5||27400000
Malawi|2035|1800|69.7||28000000
Malawi|2036|1840|70.0||28700000
Malawi|2037|1880|70.3||29300000
Malawi|2038|1910|70.5||30000000
Malawi|2039|1950|70.8||30600000
Malawi|2040|1990|71.0||31300000
Malawi|2041||71.2||32000000
Malawi|2042||71.4||32700000
Malawi|2043||71.7||33300000
Malawi|2044||71.9||34000000
Malawi|2045||72.1||34700000
Malawi|2046||72.3||35400000
Malawi|2047||72.5||36100000
Malawi|2048||72.7||36800000
Malawi|2049||72.9||37500000
Malawi|2050||73.1||38100000
Malawi|2051||73.3||38800000
Malawi|2052||73.5||39500000
Malawi|2053||73.7||40200000
Malawi|2054||73.9||40900000
Malawi|2055||74.1||41600000
Malawi|2056||74.2||42300000
Malawi|2057||74.4||43000000
Malawi|2058||74.6||43700000
Malawi|2059||74.8||44400000
Malawi|2060||75.0||45100000
Malawi|2061||75.1||45700000
Malawi|2062||75.3||46400000
Malawi|2063||75.5||47100000
Malawi|2064||75.7||47800000
Malawi|2065||75.8||48400000
Malawi|2066||76.0||49100000
Malawi|2067||76.2||49800000
Malawi|2068||76.3||50400000
Malawi|2069||76.5||51000000
Malawi|2070||76.7||51700000
Malawi|2071||76.8||52300000
Malawi|2072||77.0||52900000
Malawi|2073||77.2||53500000
Malawi|2074||77.3||54200000
Malawi|2075||77.5||54800000
Malawi|2076||77.7||55300000
Malawi|2077||77.8||55900000
Malawi|2078||78.0||56500000
Malawi|2079||78.1||57100000
Malawi|2080||78.3||57600000
Malawi|2081||78.5||58200000
Malawi|2082||78.6||58700000
Malawi|2083||78.8||59200000
Malawi|2084||78.9||59700000
Malawi|2085||79.1||60200000
Malawi|2086||79.3||60700000
Malawi|2087||79.4||61200000
Malawi|2088||79.6||61700000
Malawi|2089||79.7||62200000
Malawi|2090||79.9||62600000
Malawi|2091||80.0||63100000
Malawi|2092||80.2||63500000
Malawi|2093||80.4||63900000
Malawi|2094||80.5||64300000
Malawi|2095||80.7||64700000
Malawi|2096||80.8||65100000
Malawi|2097||81.0||65500000
Malawi|2098||81.1||65900000
Malawi|2099||81.3||66200000
Malawi|2100||81.4||66600000
Malaysia|1800|1120|30.6||287000
Malaysia|1801|1120|30.6||287000
Malaysia|1802|1120|30.6||287000
Malaysia|1803|1120|30.6||287000
Malaysia|1804|1120|30.6||287000
Malaysia|1805|1120|30.6||287000
Malaysia|1806|1120|30.6||287000
Malaysia|1807|1120|30.6||287000
Malaysia|1808|1120|30.6||287000
Malaysia|1809|1120|30.6||287000
Malaysia|1810|1120|30.6||287000
Malaysia|1811|1120|30.6||287000
Malaysia|1812|1120|30.6||287000
Malaysia|1813|1120|30.6||287000
Malaysia|1814|1120|30.6||287000
Malaysia|1815|1120|30.6||287000
Malaysia|1816|1120|30.6||287000
Malaysia|1817|1120|30.6||287000
Malaysia|1818|1120|30.6||287000
Malaysia|1819|1120|30.6||288000
Malaysia|1820|1120|30.6||291000
Malaysia|1821|1120|30.6||294000
Malaysia|1822|1120|30.6||299000
Malaysia|1823|1130|30.6||305000
Malaysia|1824|1130|30.6||312000
Malaysia|1825|1130|30.6||318000
Malaysia|1826|1130|30.6||325000
Malaysia|1827|1140|30.6||331000
Malaysia|1828|1140|30.6||338000
Malaysia|1829|1140|30.6||345000
Malaysia|1830|1140|30.6||352000
Malaysia|1831|1140|30.6||360000
Malaysia|1832|1150|30.6||367000
Malaysia|1833|1150|30.6||375000
Malaysia|1834|1150|30.6||382000
Malaysia|1835|1150|30.6||390000
Malaysia|1836|1150|30.6||398000
Malaysia|1837|1160|30.6||406000
Malaysia|1838|1160|30.6||415000
Malaysia|1839|1160|30.6||423000
Malaysia|1840|1160|30.6||432000
Malaysia|1841|1170|30.6||441000
Malaysia|1842|1170|30.6||450000
Malaysia|1843|1170|30.6||460000
Malaysia|1844|1170|30.6||469000
Malaysia|1845|1170|30.6||479000
Malaysia|1846|1180|30.6||489000
Malaysia|1847|1180|30.6||499000
Malaysia|1848|1180|30.6||509000
Malaysia|1849|1180|30.6||520000
Malaysia|1850|1190|30.6||530000
Malaysia|1851|1190|30.6||541000
Malaysia|1852|1190|30.6||552000
Malaysia|1853|1190|30.6||563000
Malaysia|1854|1190|30.6||574000
Malaysia|1855|1200|30.6||585000
Malaysia|1856|1200|30.6||597000
Malaysia|1857|1200|30.6||609000
Malaysia|1858|1200|30.6||621000
Malaysia|1859|1210|30.6||633000
Malaysia|1860|1210|30.6||646000
Malaysia|1861|1210|30.6||659000
Malaysia|1862|1210|30.6||672000
Malaysia|1863|1210|30.6||685000
Malaysia|1864|1220|30.6||699000
Malaysia|1865|1220|30.6||713000
Malaysia|1866|1220|30.6||727000
Malaysia|1867|1220|30.6||742000
Malaysia|1868|1230|30.6||756000
Malaysia|1869|1230|30.6||774000
Malaysia|1870|1230|30.6||794000
Malaysia|1871|1240|30.6||816000
Malaysia|1872|1240|30.6||842000
Malaysia|1873|1250|30.6||870000
Malaysia|1874|1250|30.6||900000
Malaysia|1875|1260|30.6||930000
Malaysia|1876|1270|30.6||962000
Malaysia|1877|1270|30.6||994000
Malaysia|1878|1280|30.6||1030000
Malaysia|1879|1280|30.6||1060000
Malaysia|1880|1290|30.6||1100000
Malaysia|1881|1290|30.6||1140000
Malaysia|1882|1300|30.6||1170000
Malaysia|1883|1310|30.6||1210000
Malaysia|1884|1310|30.6||1260000
Malaysia|1885|1320|30.6||1300000
Malaysia|1886|1330|30.6||1340000
Malaysia|1887|1330|30.6||1390000
Malaysia|1888|1340|30.6||1430000
Malaysia|1889|1340|30.6||1480000
Malaysia|1890|1350|30.6||1530000
Malaysia|1891|1360|30.6||1590000
Malaysia|1892|1360|30.6||1640000
Malaysia|1893|1370|30.6||1690000
Malaysia|1894|1370|30.6||1750000
Malaysia|1895|1380|30.6||1810000
Malaysia|1896|1390|30.6||1870000
Malaysia|1897|1390|30.6||1940000
Malaysia|1898|1400|30.6||2000000
Malaysia|1899|1410|30.6||2070000
Malaysia|1900|1410|30.6||2130000
Malaysia|1901|1420|30.6||2190000
Malaysia|1902|1430|30.6||2250000
Malaysia|1903|1430|30.6||2310000
Malaysia|1904|1440|30.6||2360000
Malaysia|1905|1450|30.6||2420000
Malaysia|1906|1450|30.6||2490000
Malaysia|1907|1460|30.6||2550000
Malaysia|1908|1470|30.6||2610000
Malaysia|1909|1470|30.6||2680000
Malaysia|1910|1480|30.6||2740000
Malaysia|1911|1490|30.6||2800000
Malaysia|1912|1530|30.6||2860000
Malaysia|1913|1670|30.6||2910000
Malaysia|1914|1710|30.6||2970000
Malaysia|1915|1740|30.6||3030000
Malaysia|1916|1850|30.6||3090000
Malaysia|1917|1920|30.6||3150000
Malaysia|1918|1800|19.6||3210000
Malaysia|1919|2150|30.6||3280000
Malaysia|1920|2060|30.6||3350000
Malaysia|1921|2000|30.6||3420000
Malaysia|1922|2140|30.6||3500000
Malaysia|1923|2060|30.6||3570000
Malaysia|1924|1970|30.6||3650000
Malaysia|1925|2230|30.6||3730000
Malaysia|1926|2450|30.6||3820000
Malaysia|1927|2320|30.6||3900000
Malaysia|1928|2580|30.6||3990000
Malaysia|1929|3130|30.6||4070000
Malaysia|1930|3040|30.6||4160000
Malaysia|1931|2880|31.7||4250000
Malaysia|1932|2590|32.8||4340000
Malaysia|1933|2670|34.0||4430000
Malaysia|1934|2860|35.1||4530000
Malaysia|1935|2530|36.3||4620000
Malaysia|1936|2750|37.4||4720000
Malaysia|1937|2430|38.5||4820000
Malaysia|1938|2530|39.7||4920000
Malaysia|1939|2990|40.8||5020000
Malaysia|1940|2370|42.0||5120000
Malaysia|1941|2300|41.7||5210000
Malaysia|1942|3110|36.0||5300000
Malaysia|1943|2840|38.4||5390000
Malaysia|1944|2600|38.2||5490000
Malaysia|1945|2380|38.0||5580000
Malaysia|1946|2170|44.9||5680000
Malaysia|1947|1990|47.9||5770000
Malaysia|1948|2200|50.4||5870000
Malaysia|1949|2840|51.9||5980000
Malaysia|1950|2900|53.4||6110000
Malaysia|1951|2680|53.7||6270000
Malaysia|1952|2730|54.4||6450000
Malaysia|1953|2670|55.0||6640000
Malaysia|1954|2770|55.7||6840000
Malaysia|1955|2710|56.3||7040000
Malaysia|1956|2800|56.9||7250000
Malaysia|1957|2700|57.5||7460000
Malaysia|1958|2620|58.2||7680000
Malaysia|1959|2730|58.8||7910000
Malaysia|1960|2840|59.4||8160000
Malaysia|1961|2970|59.9||8420000
Malaysia|1962|3060|60.5||8690000
Malaysia|1963|3130|61.0||8970000
Malaysia|1964|3260|61.5||9250000
Malaysia|1965|3410|62.0||9530000
Malaysia|1966|3500|62.5||9790000
Malaysia|1967|3490|63.0||10000000
Malaysia|1968|3710|63.5||10300000
Malaysia|1969|3850|63.9||10500000
Malaysia|1970|4000|64.3||10800000
Malaysia|1971|4210|64.8||11100000
Malaysia|1972|4440|65.3||11300000
Malaysia|1973|4980|65.8||11600000
Malaysia|1974|5240|66.2||11900000
Malaysia|1975|5180|66.6||12200000
Malaysia|1976|5720|67.0||12500000
Malaysia|1977|6060|67.2||12800000
Malaysia|1978|6470|67.8||13100000
Malaysia|1979|6860|68.3||13500000
Malaysia|1980|7280|68.6||13800000
Malaysia|1981|7640|68.9||14100000
Malaysia|1982|7930|69.3||14500000
Malaysia|1983|8240|69.6||14800000
Malaysia|1984|8690|69.9||15200000
Malaysia|1985|8410|70.2||15600000
Malaysia|1986|8340|70.5||16000000
Malaysia|1987|8600|70.7||16500000
Malaysia|1988|9160|70.9||17000000
Malaysia|1989|9820|71.1||17500000
Malaysia|1990|10600|71.3|376.0|18000000
Malaysia|1991|11300|71.5|386.0|18500000
Malaysia|1992|11900|71.7|394.0|19000000
Malaysia|1993|12800|71.9|402.0|19500000
Malaysia|1994|13600|72.1|416.0|20000000
Malaysia|1995|14600|71.9|437.0|20500000
Malaysia|1996|15700|72.1|462.0|21000000
Malaysia|1997|16400|72.4|485.0|21600000
Malaysia|1998|14800|72.7|507.0|22100000
Malaysia|1999|15300|72.6|527.0|22700000
Malaysia|2000|16300|72.8|546.0|23200000
Malaysia|2001|16000|73.2|569.0|23700000
Malaysia|2002|16500|73.4|591.0|24200000
Malaysia|2003|17200|73.4|613.0|24700000
Malaysia|2004|18000|73.7|625.0|25200000
Malaysia|2005|18600|74.0|634.0|25700000
Malaysia|2006|19200|74.3|636.0|26200000
Malaysia|2007|20000|74.5|633.0|26700000
Malaysia|2008|20600|74.3|629.0|27200000
Malaysia|2009|19900|74.1|626.0|27700000
Malaysia|2010|21000|74.4|627.0|28200000
Malaysia|2011|21800|74.9|630.0|28700000
Malaysia|2012|22700|74.9|632.0|29100000
Malaysia|2013|23400|75.0|628.0|29500000
Malaysia|2014|24500|74.6|625.0|29900000
Malaysia|2015|25400|74.6|624.0|30300000
Malaysia|2016|26100|74.7|621.0|30700000
Malaysia|2017|27300|74.7||31100000
Malaysia|2018|28200|74.9||31500000
Malaysia|2019|29100|75.0||31900000
Malaysia|2020|30000|75.2||32400000
Malaysia|2021|31000|75.3||32800000
Malaysia|2022|32100|75.5||33200000
Malaysia|2023|33300|75.6||33600000
Malaysia|2024|34500|75.8||34000000
Malaysia|2025|35700|75.9||34300000
Malaysia|2026|36900|76.0||34700000
Malaysia|2027|38100|76.2||35100000
Malaysia|2028|39200|76.3||35400000
Malaysia|2029|40200|76.4||35800000
Malaysia|2030|41100|76.6||36100000
Malaysia|2031|42100|76.7||36400000
Malaysia|2032|43000|76.9||36700000
Malaysia|2033|43900|77.0||37000000
Malaysia|2034|44800|77.1||37300000
Malaysia|2035|45700|77.3||37600000
Malaysia|2036|46600|77.4||37800000
Malaysia|2037|47600|77.5||38100000
Malaysia|2038|48500|77.7||38300000
Malaysia|2039|49500|77.8||38500000
Malaysia|2040|50500|78.0||38800000
Malaysia|2041||78.1||39000000
Malaysia|2042||78.3||39200000
Malaysia|2043||78.4||39400000
Malaysia|2044||78.5||39500000
Malaysia|2045||78.7||39700000
Malaysia|2046||78.8||39900000
Malaysia|2047||79.0||40100000
Malaysia|2048||79.1||40200000
Malaysia|2049||79.2||40400000
Malaysia|2050||79.4||40600000
Malaysia|2051||79.5||40700000
Malaysia|2052||79.6||40800000
Malaysia|2053||79.8||41000000
Malaysia|2054||79.9||41100000
Malaysia|2055||80.1||41200000
Malaysia|2056||80.2||41300000
Malaysia|2057||80.3||41500000
Malaysia|2058||80.5||41600000
Malaysia|2059||80.6||41600000
Malaysia|2060||80.8||41700000
Malaysia|2061||80.9||41800000
Malaysia|2062||81.0||41900000
Malaysia|2063||81.2||41900000
Malaysia|2064||81.3||42000000
Malaysia|2065||81.5||42000000
Malaysia|2066||81.6||42000000
Malaysia|2067||81.7||42100000
Malaysia|2068||81.9||42100000
Malaysia|2069||82.0||42100000
Malaysia|2070||82.1||42100000
Malaysia|2071||82.2||42000000
Malaysia|2072||82.4||42000000
Malaysia|2073||82.5||42000000
Malaysia|2074||82.6||42000000
Malaysia|2075||82.7||41900000
Malaysia|2076||82.9||41900000
Malaysia|2077||83.0||41800000
Malaysia|2078||83.1||41800000
Malaysia|2079||83.2||41700000
Malaysia|2080||83.3||41600000
Malaysia|2081||83.4||41600000
Malaysia|2082||83.5||41500000
Malaysia|2083||83.7||41400000
Malaysia|2084||83.8||41300000
Malaysia|2085||83.9||41300000
Malaysia|2086||84.0||41200000
Malaysia|2087||84.1||41100000
Malaysia|2088||84.2||41000000
Malaysia|2089||84.3||41000000
Malaysia|2090||84.4||40900000
Malaysia|2091||84.5||40800000
Malaysia|2092||84.6||40700000
Malaysia|2093||84.7||40700000
Malaysia|2094||84.8||40600000
Malaysia|2095||84.9||40500000
Malaysia|2096||85.0||40400000
Malaysia|2097||85.1||40300000
Malaysia|2098||85.2||40200000
Malaysia|2099||85.3||40200000
Malaysia|2100||85.4||40100000
Maldives|1800|842|32.6||42400
Maldives|1801|843|32.6||42400
Maldives|1802|843|32.6||42400
Maldives|1803|843|32.6||42400
Maldives|1804|843|32.6||42400
Maldives|1805|843|32.6||42400
Maldives|1806|843|32.6||42400
Maldives|1807|843|32.6||42400
Maldives|1808|843|32.6||42400
Maldives|1809|844|32.6||42400
Maldives|1810|844|32.6||42400
Maldives|1811|844|32.6||42400
Maldives|1812|844|32.6||42400
